product_id,sku,name,description,features,material,length_mm,dimensions,capacity,weight_kg,corrosion_resistant,uom,country_of_manufacture,category_id,timestamp,processed_timestamp
DZ2720-0050,DZ2720-0050,Light duty low profile telescopic slide 500mm DZ2720-0050,,,,17403.0,"{'length_mm': [500.0], 'thickness_mm': [], 'extension_percent': []}",,0.74,False,,,,2025-11-17 09:32:36.147033,2025-11-17T09:40:42.470026
DZ2720-0020,DZ2720-0020,Light duty low profile telescopic slide 200mm DZ2720-0020,,,,17382.0,"{'length_mm': [200.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.147059,2025-11-17T09:40:42.470026
DZ2720-0025,DZ2720-0025,Light duty low profile telescopic slide 250mm DZ2720-0025,,,,17385.0,"{'length_mm': [250.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.147083,2025-11-17T09:40:42.470026
DZ2720-0030,DZ2720-0030,Light duty low profile telescopic slide 300mm DZ2720-0030,,,,17388.0,"{'length_mm': [300.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.147109,2025-11-17T09:40:42.470026
DZ2720-0035,DZ2720-0035,Light duty low profile telescopic slide 350mm DZ2720-0035,,,,17391.0,"{'length_mm': [350.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.147134,2025-11-17T09:40:42.470026
DZ2720-0040,DZ2720-0040,Light duty low profile telescopic slide 400mm DZ2720-0040,,,,17394.0,"{'length_mm': [400.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.147160,2025-11-17T09:40:42.470026
DZ2720-0045,DZ2720-0045,Light duty low profile telescopic slide 450mm DZ2720-0045,,,,17397.0,"{'length_mm': [450.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.147185,2025-11-17T09:40:42.470026
DZ2720-0050,DZ2720-0050,Light duty low profile telescopic slide 500mm DZ2720-0050,,,,17403.0,"{'length_mm': [500.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.147210,2025-11-17T09:40:42.470026
DZ2730,DZ2730,Full extension zinc-plated telescopic slide DZ2730,"The full extension zinc-plated telescopic slide DZ2730: a classic drawer slide suitable for dispensers, retail displays and small cabinets This classic model is designed with a 19mm slide thickness and the ability to support loads of up to 30kg, providing smooth and stable movement to a range of applications from desk drawers to retail display stands. Equipped with our popular full extension feature, the drawer slide provides easy access to the back of any application. Whether you need a slide for a dispenser or extendable bookshelf, the DZ2730 full extension slide could be the right fit. Tested to withstand constant use How many times a day do you open the cutlery drawer in your kitchen? Drawers can be opened and closed countless times over the course of the day, and so it is important that our slides are durable enough to withstand this constant use. Each of our slides undergo thorough testing, with the DZ2730 drawer slide having been tested to 80,000 cycles, with each cycle being the opening and closing of the drawer slide. Mounting Options This slide is not suitable for flat mounting, however if you are looking for a similar slide which can be flat mounted, see our DZ2720 model. It is important to remember that when the DZ2720 slide is flat mounted the load rating is reduced by 75% (to 5kg). For more information, refer to the datasheet and installation guide or contact us directly. For dimensional tolerances, download the 2D CAD drawing at the bottom of the page.","Full extension feature allows for unrestricted access to the back of the drawer or application Corrosion resistant zinc finish (12 hours salt spray test) A durable slide that has been tested to 80,000 cycles, suitable for the frequent everyday use experienced within domestic furniture applications. A classic telescopic slide, suitable for a range of applications from domestic furniture to retail displays",,,"{'length_mm': [19.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,61.0,2025-11-17 09:32:36.147375,2025-11-17T09:40:42.470026
DZ2730-0020,DZ2730-0020,Full extension zinc-plated telescopic slide 200mm DZ2730-0020,,,,17382.0,"{'length_mm': [200.0], 'thickness_mm': [], 'extension_percent': []}",,0.6000000000000001,False,,,,2025-11-17 09:32:36.147398,2025-11-17T09:40:42.470026
DZ2730-0025,DZ2730-0025,Full extension zinc-plated telescopic slide 250mm DZ2730-0025,,,,17385.0,"{'length_mm': [250.0], 'thickness_mm': [], 'extension_percent': []}",,0.74,False,,,,2025-11-17 09:32:36.147420,2025-11-17T09:40:42.470026
DZ2730-0030,DZ2730-0030,Full extension zinc-plated telescopic slide 300mm DZ2730-0030,,,,17388.0,"{'length_mm': [300.0], 'thickness_mm': [], 'extension_percent': []}",,0.9,False,,,,2025-11-17 09:32:36.147441,2025-11-17T09:40:42.470026
DZ2730-0035,DZ2730-0035,Full extension zinc-plated telescopic slide 350mm DZ2730-0035,,,,17391.0,"{'length_mm': [350.0], 'thickness_mm': [], 'extension_percent': []}",,1.06,False,,,,2025-11-17 09:32:36.147462,2025-11-17T09:40:42.470026
DZ2730-0040,DZ2730-0040,Full extension zinc-plated telescopic slide 400mm DZ2730-0040,,,,17394.0,"{'length_mm': [400.0], 'thickness_mm': [], 'extension_percent': []}",,1.22,False,,,,2025-11-17 09:32:36.147483,2025-11-17T09:40:42.470026
DZ2730-0045,DZ2730-0045,Full extension zinc-plated telescopic slide 450mm DZ2730-0045,,,,17397.0,"{'length_mm': [450.0], 'thickness_mm': [], 'extension_percent': []}",,1.38,False,,,,2025-11-17 09:32:36.147504,2025-11-17T09:40:42.470026
DZ2730-0050,DZ2730-0050,Full extension zinc-plated telescopic slide 500mm DZ2730-0050,,,,17403.0,"{'length_mm': [500.0], 'thickness_mm': [], 'extension_percent': []}",,1.54,False,,,,2025-11-17 09:32:36.147525,2025-11-17T09:40:42.470026
DZ2730-0055,DZ2730-0055,Full extension zinc-plated telescopic slide 550mm DZ2730-0055,,,,17406.0,"{'length_mm': [550.0], 'thickness_mm': [], 'extension_percent': []}",,1.6800000000000002,False,,,,2025-11-17 09:32:36.147546,2025-11-17T09:40:42.470026
DZ2730-0060,DZ2730-0060,Full extension zinc-plated telescopic slide 600mm DZ2730-0060,,,,17409.0,"{'length_mm': [600.0], 'thickness_mm': [], 'extension_percent': []}",,1.84,False,,,,2025-11-17 09:32:36.147568,2025-11-17T09:40:42.470026
DZ2730-0020,DZ2730-0020,Full extension zinc-plated telescopic slide 200mm DZ2730-0020,,,,17382.0,"{'length_mm': [200.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.147593,2025-11-17T09:40:42.470026
DZ2730-0025,DZ2730-0025,Full extension zinc-plated telescopic slide 250mm DZ2730-0025,,,,17385.0,"{'length_mm': [250.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.147618,2025-11-17T09:40:42.470026
DZ2730-0030,DZ2730-0030,Full extension zinc-plated telescopic slide 300mm DZ2730-0030,,,,17388.0,"{'length_mm': [300.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.147643,2025-11-17T09:40:42.470026
DZ2730-0035,DZ2730-0035,Full extension zinc-plated telescopic slide 350mm DZ2730-0035,,,,17391.0,"{'length_mm': [350.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.147668,2025-11-17T09:40:42.470026
DZ2730-0040,DZ2730-0040,Full extension zinc-plated telescopic slide 400mm DZ2730-0040,,,,17394.0,"{'length_mm': [400.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.147694,2025-11-17T09:40:42.470026
DZ2730-0045,DZ2730-0045,Full extension zinc-plated telescopic slide 450mm DZ2730-0045,,,,17397.0,"{'length_mm': [450.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.147719,2025-11-17T09:40:42.470026
DZ2730-0050,DZ2730-0050,Full extension zinc-plated telescopic slide 500mm DZ2730-0050,,,,17403.0,"{'length_mm': [500.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.147744,2025-11-17T09:40:42.470026
DZ2730-0055,DZ2730-0055,Full extension zinc-plated telescopic slide 550mm DZ2730-0055,,,,17406.0,"{'length_mm': [550.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.147769,2025-11-17T09:40:42.470026
DZ2730-0060,DZ2730-0060,Full extension zinc-plated telescopic slide 600mm DZ2730-0060,,,,17409.0,"{'length_mm': [600.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.147794,2025-11-17T09:40:42.470026
DZ4180-080-035-U,DZ4180-080-035-U,Mild Zinc Plated Full Extension Super Heavy Duty Slide DZ4180-080-035-U,"Zinc-plated super heavy duty slide DZ4180-080-035-U, in a slide length of up to 2000mm and a slide profile height of 80mm Accuride stock an impressive range of heavy duty products, however the super heavy duty DZ4180-080-035-U telescopic slide has taken this range to the next level. Designed with an I-beam intermediate member for extra strength, the DZ4180-080-035-U telescopic slide is able to support up to 980kg, even when at full extension. If you are looking for a heavy duty slide which can support weights of up to 980kg whilst maintaining a smooth and stable movement, then this is the slide for you. It is common within the industry to use mild steel balls with a diameter of 8mm or less. However, to achieve a smooth and controlled slide movement whilst still supporting such a large weight, the DZ4180-080-035-U uses stainless steel ball with a diameter of 10mm. Threaded mounting holes also allow for additional stability and simple mounting using the customers’ preferred bolt type. The mild zinc plated slide has an 80mm profile height and can be ordered in a range of lengths of up to 2000mm, and can function in temperatures between -20°C to +110°C. This, along with the ability to support such an impressive weight, makes the mild zinc-plated slide suitable for use in a range of mobile and stationary applications from industrial storage to automation and robotics. The full extension feature makes the product especially well suited to supporting subunits like chillers, filters or motors as it allows for full and easy access to the back of the compartment for easy maintenance or cleaning. The slide is not limited to battery compartments in railways and electric cars or unloading ammunition in military vehicles. The slide can also help to position heavy components precisely for picking and handling by robots in smart factories. Customisation The impressive 4180-080-035-U series is available in either zinc or stainless steel finishes, and can be customised to fit your requirements, with a range of extension options and slide lengths of up to 2000mm possible. Our technical consulting ability means that our experienced team of engineers can work directly with you to customize the product to your needs. If you are interested in a customized version of the super heavy duty DZ4180-080-035-U slide contact us directly.","Super heavy duty slide with a load rating of up to 980kg 100% extension, allowing for easy access to the back of storage compartments 10mm ball bearing diameter for smooth running and stability, compared to the industry standard of 8mm Double-T intermediate member for extra strength Threaded mounting holes for additional stability Flat mounting not recommended, for queries speak to tech support Corrosion resistant zinc plated finish, subject to 12 hours salt spray testing Designed for a range of mobile and stationary applications: battery tray access for electric, emergency services, military and mining vehiceles automation and robotics industrial storage",,,"{'length_mm': [2000.0, 80.0, 8.0, 10.0, 80.0, 2000.0, 2000.0, 10.0, 8.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Each,,61.0,2025-11-17 09:32:36.148059,2025-11-17T09:40:42.470026
DZ4180-080-035-0050U,DZ4180-080-035-0050U,Mild Zinc Plated Full Extension Super Heavy Duty Slide 500mm DZ4180-080-035-0050U,,,,17403.0,"{'length_mm': [500.0], 'thickness_mm': [], 'extension_percent': []}",,8.297,False,,,,2025-11-17 09:32:36.148085,2025-11-17T09:40:42.470026
DZ4180-080-035-0055U,DZ4180-080-035-0055U,Mild Zinc Plated Full Extension Super Heavy Duty Slide 550mm DZ4180-080-035-0055U,,,,17406.0,"{'length_mm': [550.0], 'thickness_mm': [], 'extension_percent': []}",,9.13,False,,,,2025-11-17 09:32:36.148110,2025-11-17T09:40:42.470026
DZ4180-080-035-0060U,DZ4180-080-035-0060U,Mild Zinc Plated Full Extension Super Heavy Duty Slide 600mm DZ4180-080-035-0060U,,,,17409.0,"{'length_mm': [600.0], 'thickness_mm': [], 'extension_percent': []}",,9.96,False,,,,2025-11-17 09:32:36.148134,2025-11-17T09:40:42.470026
DZ4180-080-035-0065U,DZ4180-080-035-0065U,Mild Zinc Plated Full Extension Super Heavy Duty Slide 650mm DZ4180-080-035-0065U,,,,17412.0,"{'length_mm': [650.0], 'thickness_mm': [], 'extension_percent': []}",,10.79,False,,,,2025-11-17 09:32:36.148157,2025-11-17T09:40:42.470026
DZ4180-080-035-0070U,DZ4180-080-035-0070U,Mild Zinc Plated Full Extension Super Heavy Duty Slide 700mm DZ4180-080-035-0070U,,,,17415.0,"{'length_mm': [700.0], 'thickness_mm': [], 'extension_percent': []}",,11.625,False,,,,2025-11-17 09:32:36.148180,2025-11-17T09:40:42.470026
DZ4180-080-035-0075U,DZ4180-080-035-0075U,Mild Zinc Plated Full Extension Super Heavy Duty Slide 750mm DZ4180-080-035-0075U,,,,17418.0,"{'length_mm': [750.0], 'thickness_mm': [], 'extension_percent': []}",,12.46,False,,,,2025-11-17 09:32:36.148203,2025-11-17T09:40:42.470026
DZ4180-080-035-0080U,DZ4180-080-035-0080U,Mild Zinc Plated Full Extension Super Heavy Duty Slide 800mm DZ4180-080-035-0080U,,,,17421.0,"{'length_mm': [800.0], 'thickness_mm': [], 'extension_percent': []}",,13.29,False,,,,2025-11-17 09:32:36.148227,2025-11-17T09:40:42.470026
DZ4180-080-035-0085U,DZ4180-080-035-0085U,Mild Zinc Plated Full Extension Super Heavy Duty Slide 850mm DZ4180-080-035-0085U,,,,17424.0,"{'length_mm': [850.0], 'thickness_mm': [], 'extension_percent': []}",,14.12,False,,,,2025-11-17 09:32:36.148250,2025-11-17T09:40:42.470026
DZ4180-080-035-0090U,DZ4180-080-035-0090U,Mild Zinc Plated Full Extension Super Heavy Duty Slide 900mm DZ4180-080-035-0090U,,,,17427.0,"{'length_mm': [900.0], 'thickness_mm': [], 'extension_percent': []}",,14.95,False,,,,2025-11-17 09:32:36.148273,2025-11-17T09:40:42.470026
DZ4180-080-035-0095U,DZ4180-080-035-0095U,Mild Zinc Plated Full Extension Super Heavy Duty Slide 950mm DZ4180-080-035-0095U,,,,17791.0,"{'length_mm': [950.0], 'thickness_mm': [], 'extension_percent': []}",,15.79,False,,,,2025-11-17 09:32:36.148296,2025-11-17T09:40:42.470026
DZ4180-080-035-0100U,DZ4180-080-035-0100U,Mild Zinc Plated Full Extension Super Heavy Duty Slide 1000m DZ4180-080-035-0100U,,,,17430.0,{'length_mm': [80]},,16.617,False,,,,2025-11-17 09:32:36.148321,2025-11-17T09:40:42.470026
DZ4180-080-035-0105U,DZ4180-080-035-0105U,Mild Zinc Plated Full Extension Super Heavy Duty Slide 1050mm DZ4180-080-035-0105U,,,,17794.0,"{'length_mm': [1050.0], 'thickness_mm': [], 'extension_percent': []}",,17.45,False,,,,2025-11-17 09:32:36.148344,2025-11-17T09:40:42.470026
DZ4180-080-035-0110U,DZ4180-080-035-0110U,Mild Zinc Plated Full Extension Super Heavy Duty Slide 1100mm DZ4180-080-035-0110U,,,,17433.0,"{'length_mm': [1100.0], 'thickness_mm': [], 'extension_percent': []}",,18.28,False,,,,2025-11-17 09:32:36.148367,2025-11-17T09:40:42.470026
DZ4180-080-035-0115U,DZ4180-080-035-0115U,Mild Zinc Plated Full Extension Super Heavy Duty Slide 1150mm DZ4180-080-035-0115U,,,,17797.0,"{'length_mm': [1150.0], 'thickness_mm': [], 'extension_percent': []}",,19.11,False,,,,2025-11-17 09:32:36.148390,2025-11-17T09:40:42.470026
DZ4180-080-035-0120U,DZ4180-080-035-0120U,Mild Zinc Plated Full Extension Super Heavy Duty Slide 1200mm DZ4180-080-035-0120U,,,,17436.0,"{'length_mm': [1200.0], 'thickness_mm': [], 'extension_percent': []}",,19.95,False,,,,2025-11-17 09:32:36.148412,2025-11-17T09:40:42.470026
DZ4180-080-035-0125U,DZ4180-080-035-0125U,Mild Zinc Plated Full Extension Super Heavy Duty Slide 1250mm DZ4180-080-035-0125U,,,,17800.0,"{'length_mm': [1250.0], 'thickness_mm': [], 'extension_percent': []}",,20.78,False,,,,2025-11-17 09:32:36.148434,2025-11-17T09:40:42.470026
DZ4180-080-035-0130U,DZ4180-080-035-0130U,Mild Zinc Plated Full Extension Super Heavy Duty Slide 1300mm DZ4180-080-035-0130U,,,,17439.0,"{'length_mm': [1300.0], 'thickness_mm': [], 'extension_percent': []}",,21.61,False,,,,2025-11-17 09:32:36.148457,2025-11-17T09:40:42.470026
